"Product Name","Product SKU","Template Name","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order"
,,,,81043,479103,28Y-2597-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479104,28Y-2720-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479105,28Y-2721-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479106,28Y-2722-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479107,28Y-2723-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479108,28Y-2724-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479109,28Y-2725-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81043,479110,28Y-2726-I,0.0000,fixed,,0.00,0,0.00,,0,1
"ida round ottoman",yf-001117,"yf | 28Y Younger Furniture: Grade E","Select a fabric:",81044,479111,28Y-2580-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479112,28Y-2581-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479113,28Y-2582-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479114,28Y-2584-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479115,28Y-2610-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479116,28Y-2611-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479117,28Y-2612-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479118,28Y-2613-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479119,28Y-2615-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479120,28Y-2616-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479121,28Y-2641-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479122,28Y-2642-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479123,28Y-2643-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479124,28Y-2644-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479125,28Y-2645-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479126,28Y-2680-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479127,28Y-2682-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479128,28Y-2683-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479129,28Y-2834-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479130,28Y-2833-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479131,28Y-2832-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479132,28Y-2831-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81044,479133,28Y-2830-E,0.0000,fixed,,0.00,0,0.00,,0,1
"ida round ottoman",yf-001117,"yf | 28Y Younger Furniture: Grade D","Select a fabric:",81045,479134,28Y-8372-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479135,28Y-2740-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479136,28Y-2741-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479137,28Y-2742-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479138,28Y-2743-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479139,28Y-2752-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479140,28Y-2780-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479141,28Y-2781-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479142,28Y-2782-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479143,28Y-2790-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479144,28Y-2791-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479145,28Y-2792-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479146,28Y-2793-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479147,28Y-2794-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479148,28Y-2801-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479149,28Y-2802-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479150,28Y-2803-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479151,28Y-2804-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479152,28Y-2806-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479153,28Y-2540-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479154,28Y-2541-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81045,479155,28Y-2543-D,0.0000,fixed,,0.00,0,0.00,,0,1
"ida round ottoman",yf-001117,"yf | 28Y Younger Furniture: Grade B-C","Select a fabric:",81046,479156,28Y-2710-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479157,28Y-2711-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479158,28Y-2712-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479159,28Y-2713-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479160,28Y-2714-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479161,28Y-2760-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479162,28Y-2761-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479163,28Y-2762-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479164,28Y-2763-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479165,28Y-2764-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479166,28Y-2765-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479167,28Y-2766-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479168,28Y-2767-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479169,28Y-8121-C,0.0000,fixed,28Y-8121,0.00,0,0.00,,0,1
,,,,81046,479170,28Y-8124-C,0.0000,fixed,28Y-8124,0.00,0,0.00,,0,1
,,,,81046,479171,28Y-8320-C,0.0000,fixed,28Y-8320,0.00,0,0.00,,0,1
,,,,81046,479172,28Y-8321-C,0.0000,fixed,28Y-8321,0.00,0,0.00,,0,1
,,,,81046,479173,28Y-8323-C,0.0000,fixed,28Y-8323,0.00,0,0.00,,0,1
,,,,81046,479174,28Y-8890-B,0.0000,fixed,28Y-8890,0.00,0,0.00,,0,1
,,,,81046,479175,28Y-8891-B,0.0000,fixed,28Y-8891,0.00,0,0.00,,0,1
,,,,81046,479176,28Y-8892-B,0.0000,fixed,28Y-8892,0.00,0,0.00,,0,1
,,,,81046,479177,28Y-9110-C,0.0000,fixed,28Y-9110,0.00,0,0.00,,0,1
,,,,81046,479178,28Y-9111-C,0.0000,fixed,28Y-9111,0.00,0,0.00,,0,1
,,,,81046,479179,28Y-9112-C,0.0000,fixed,28Y-9112,0.00,0,0.00,,0,1
,,,,81046,479180,28Y-9200-C,0.0000,fixed,28Y-9200,0.00,0,0.00,,0,1
,,,,81046,479181,28Y-2510-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479182,28Y-2511-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479183,28Y-2512-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479184,28Y-2650-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479185,28Y-2651-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479186,28Y-2652-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479187,28Y-2653-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479188,28Y-2654-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479189,28Y-2660-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479190,28Y-2661-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479191,28Y-2662-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81046,479192,28Y-2663-C,0.0000,fixed,,0.00,0,0.00,,0,1
"ida round ottoman",yf-001117,"aa | COM & RUSH","I Have My Own Material / Leather",81040,479053,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"ida round ottoman",yf-001117,"aa | COM & RUSH","Need It Faster? Rush Delivery",81041,479054,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"miles chair",yf-001118,"yf | 28Y Younger Furniture: Grade J-Q","Select a fabric:",85977,506897,28Y-2731-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506898,28Y-2732-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506899,28Y-2733-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506900,28Y-2734-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506901,28Y-2735-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506902,28Y-2770-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506903,28Y-2771-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506904,28Y-2820-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506905,28Y-2821-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506906,28Y-2822-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506907,28Y-2823-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506908,28Y-2824-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506909,28Y-2700-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506910,28Y-2703-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506911,28Y-2704-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506912,28Y-2730-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506913,28Y-8410-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506914,28Y-8880-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506915,28Y-2521-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506916,28Y-2523-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506917,28Y-2524-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506918,28Y-2620-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506919,28Y-2622-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506920,28Y-2624-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506921,28Y-2627-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506922,28Y-2550-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506923,28Y-2551-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506924,28Y-2552-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506925,28Y-2553-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506926,28Y-2554-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506927,28Y-2555-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506928,28Y-2556-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506929,28Y-2557-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506930,28Y-2558-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506931,28Y-2630-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506932,28Y-2631-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85977,506933,28Y-2633-Q,0.0000,fixed,,0.00,0,0.00,,0,1
"miles chair",yf-001118,"yf | 28Y Younger Furniture: Grade F-I","Select a fabric:",85978,506934,28Y-2570-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506935,28Y-2571-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506936,28Y-2813-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506937,28Y-2572-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506938,28Y-2600-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506939,28Y-2606-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506940,28Y-2590-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506941,28Y-2591-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506942,28Y-2594-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506943,28Y-2595-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506944,28Y-2596-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506945,28Y-2597-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506946,28Y-2720-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506947,28Y-2721-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506948,28Y-2722-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506949,28Y-2723-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506950,28Y-2724-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506951,28Y-2725-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85978,506952,28Y-2726-I,0.0000,fixed,,0.00,0,0.00,,0,1
"miles chair",yf-001118,"yf | 28Y Younger Furniture: Grade E","Select a fabric:",85979,506953,28Y-2580-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506954,28Y-2581-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506955,28Y-2582-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506956,28Y-2584-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506957,28Y-2610-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506958,28Y-2611-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506959,28Y-2612-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506960,28Y-2613-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506961,28Y-2615-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506962,28Y-2616-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506963,28Y-2641-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506964,28Y-2642-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506965,28Y-2643-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506966,28Y-2644-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506967,28Y-2645-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506968,28Y-2680-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506969,28Y-2682-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506970,28Y-2683-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506971,28Y-2834-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506972,28Y-2833-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506973,28Y-2832-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506974,28Y-2831-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85979,506975,28Y-2830-E,0.0000,fixed,,0.00,0,0.00,,0,1
"miles chair",yf-001118,"yf | 28Y Younger Furniture: Grade D","Select a fabric:",85980,506976,28Y-8372-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506977,28Y-2740-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506978,28Y-2741-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506979,28Y-2742-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506980,28Y-2743-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506981,28Y-2752-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506982,28Y-2780-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506983,28Y-2781-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506984,28Y-2782-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506985,28Y-2790-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506986,28Y-2791-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506987,28Y-2792-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506988,28Y-2793-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506989,28Y-2794-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506990,28Y-2801-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506991,28Y-2802-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506992,28Y-2803-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506993,28Y-2804-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506994,28Y-2806-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506995,28Y-2540-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506996,28Y-2541-D,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85980,506997,28Y-2543-D,0.0000,fixed,,0.00,0,0.00,,0,1
"miles chair",yf-001118,"yf | 28Y Younger Furniture: Grade B-C","Select a fabric:",85981,506998,28Y-2710-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,506999,28Y-2711-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507000,28Y-2712-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507001,28Y-2713-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507002,28Y-2714-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507003,28Y-2760-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507004,28Y-2761-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507005,28Y-2762-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507006,28Y-2763-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507007,28Y-2764-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507008,28Y-2765-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507009,28Y-2766-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507010,28Y-2767-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507011,28Y-8121-C,0.0000,fixed,28Y-8121,0.00,0,0.00,,0,1
,,,,85981,507012,28Y-8124-C,0.0000,fixed,28Y-8124,0.00,0,0.00,,0,1
,,,,85981,507013,28Y-8320-C,0.0000,fixed,28Y-8320,0.00,0,0.00,,0,1
,,,,85981,507014,28Y-8321-C,0.0000,fixed,28Y-8321,0.00,0,0.00,,0,1
,,,,85981,507015,28Y-8323-C,0.0000,fixed,28Y-8323,0.00,0,0.00,,0,1
,,,,85981,507016,28Y-8890-B,0.0000,fixed,28Y-8890,0.00,0,0.00,,0,1
,,,,85981,507017,28Y-8891-B,0.0000,fixed,28Y-8891,0.00,0,0.00,,0,1
,,,,85981,507018,28Y-8892-B,0.0000,fixed,28Y-8892,0.00,0,0.00,,0,1
,,,,85981,507019,28Y-9110-C,0.0000,fixed,28Y-9110,0.00,0,0.00,,0,1
,,,,85981,507020,28Y-9111-C,0.0000,fixed,28Y-9111,0.00,0,0.00,,0,1
,,,,85981,507021,28Y-9112-C,0.0000,fixed,28Y-9112,0.00,0,0.00,,0,1
,,,,85981,507022,28Y-9200-C,0.0000,fixed,28Y-9200,0.00,0,0.00,,0,1
,,,,85981,507023,28Y-2510-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507024,28Y-2511-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507025,28Y-2512-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507026,28Y-2650-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507027,28Y-2651-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507028,28Y-2652-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507029,28Y-2653-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507030,28Y-2654-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507031,28Y-2660-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507032,28Y-2661-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507033,28Y-2662-C,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,85981,507034,28Y-2663-C,0.0000,fixed,,0.00,0,0.00,,0,1
"miles chair",yf-001118,"aa | COM & RUSH","I Have My Own Material / Leather",85982,507035,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,0
"miles chair",yf-001118,"aa | COM & RUSH","Need It Faster? Rush Delivery",85983,507036,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"martin chair",yf-001119,"yf | 28Y Younger Furniture: Grade J-Q","Select a fabric:",81056,479335,28Y-2731-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479336,28Y-2732-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479337,28Y-2733-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479338,28Y-2734-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479339,28Y-2735-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479340,28Y-2770-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479341,28Y-2771-M,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479342,28Y-2820-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479343,28Y-2821-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479344,28Y-2822-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479345,28Y-2823-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479346,28Y-2824-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479347,28Y-2700-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479348,28Y-2703-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479349,28Y-2704-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479350,28Y-2730-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479351,28Y-8410-J,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479352,28Y-8880-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479353,28Y-2521-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479354,28Y-2523-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479355,28Y-2524-K,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479356,28Y-2620-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479357,28Y-2622-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479358,28Y-2624-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479359,28Y-2627-O,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479360,28Y-2550-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479361,28Y-2551-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479362,28Y-2552-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479363,28Y-2553-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479364,28Y-2554-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479365,28Y-2555-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479366,28Y-2556-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479367,28Y-2557-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479368,28Y-2558-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479369,28Y-2630-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479370,28Y-2631-Q,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81056,479371,28Y-2633-Q,0.0000,fixed,,0.00,0,0.00,,0,1
"martin chair",yf-001119,"yf | 28Y Younger Furniture: Grade F-I","Select a fabric:",81057,479372,28Y-2570-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479373,28Y-2571-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479374,28Y-2813-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479375,28Y-2572-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479376,28Y-2600-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479377,28Y-2606-F,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479378,28Y-2590-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479379,28Y-2591-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479380,28Y-2594-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479381,28Y-2595-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479382,28Y-2596-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479383,28Y-2597-H,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479384,28Y-2720-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479385,28Y-2721-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479386,28Y-2722-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479387,28Y-2723-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479388,28Y-2724-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479389,28Y-2725-I,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81057,479390,28Y-2726-I,0.0000,fixed,,0.00,0,0.00,,0,1
"martin chair",yf-001119,"yf | 28Y Younger Furniture: Grade E","Select a fabric:",81058,479391,28Y-2580-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479392,28Y-2581-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479393,28Y-2582-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479394,28Y-2584-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479395,28Y-2610-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479396,28Y-2611-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479397,28Y-2612-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479398,28Y-2613-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479399,28Y-2615-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479400,28Y-2616-E,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,81058,479401,28Y-2641-E,0.0000,fixed,,0.00,0,0.00,,0,1
